一眼|n|ichigan
一睡|n|issui
一瞥|n|ichibetsu
一瞬|n|isshun
一石|n|isseki
一礼|n|ichiree
一種|n|isshu|1
一端|n|ippashi
一笑|n|isshoo
一筆|n|ippitsu
一筋|n|hitosuji|2
一糸|n|isshi|1
一級|n|ikkyuu
一緒|n|issho
一線|n|issen
一縷|n|ichiru|2
一群|n|ichigun
一義|n|ichigi|2
一翼|n|ichiyoku
一考|n|ikkoo
一聴|n|itchoo
一肌|n|hitohada|2
一腹|n|ippuku
一致|n|itchi
一興|n|ikkyoo
一般|n|ippan
一般人|n|ippanjin|4
一色|n|isshoku
一花|n|hitohana|2
一芸|n|ichigee
一葉|n|ichiyoo|2
一行|n|ikkoo
一見|n|ikken
一覧|n|ichiran
一言|n|hitokoto|2
一計|n|ikkee
一説|n|issetsu
一読|n|ichidoku
一貫|n|ikkan
一足|n|hitoashi|2
一蹴|n|isshuu
一躍|n|ichiyaku
一身|n|isshin
一転|n|itten
一輪|n|ichirin|2
一辺|n|ippen
一辺倒|n|ippentoo|3
一途|n|ichizu|2
一連|n|ichiren
一遍|n|ippen
一過|n|ikka|1
一部|n|ichibu|2
一郭|n|ikkaku
一酉|n|ichinotori|2
一重|n|hitoe|2
一門|n|ichimon|2
一閃|n|issen
一間|n|ikken|1
一隅|n|ichiguu
一難|n|ichinan|2
一雨|n|hitoame|2
一面|n|ichimen
一顧|n|ikko|1
一風|n|ippuu
一飯|n|ippan|1
一首|n|isshu|1
一髪|n|ippatsu
丁付|n|choozuke
丁場|n|chooba
丁子|n|chooji
丁字|n|teeji
丁字帯|n|teejitai
丁寧|n|teenee
丁年|n|teenen
丁数|n|choosuu
丁稚|n|detchi
丁重|n|teechoo
丁髷|n|chonmage
七三|n|shichisan
七味|n|shichimi
七夕|n|tanabata
七夜|n|shichiya
七宝|n|shippoo
七彩|n|shichisai
七日|n|nanoka
七時|n|shichiji
七曜|n|shichiyoo
七珍|n|shitchin
七種|n|nanakusa
七竃|n|nanakamado
七色|n|nanairo
七草|n|nanakusa
七言|n|shichigon
七赤|n|shichiseki
七輪|n|shichirin
七重|n|nanae
万丈|n|banjoo
万世|n|bansee|1
万乗|n|banjoo
万事|n|banji
万人|n|bannin
万代|n|yorozuyo
万全|n|banzen
万力|n|manriki
万博|n|banpaku
万国|n|bankoku
万夫|n|banpu
万屋|n|yorozuya
万巻|n|mangan
万延|n|man'en
万引|n|manbiki
万感|n|bankan
万態|n|bantai
万才|n|banzai
万斛|n|bankoku
万有|n|ban'yuu
万札|n|mansatsu
万朶|n|banda
万機|n|banki
万歳|n|banzai
万死|n|banshi
万民|n|banmin
万灯|n|mandoo
万灯会|n|mandooe
万物|n|banbutsu
万福|n|banpuku
万端|n|bantan
万策|n|bansaku
万籟|n|banrai
万緑|n|banryoku
万能|n|bannoo
万般|n|banpan
万葉|n|man'yoo
万象|n|banshoo
万邦|n|banpoo
万里|n|banri|1
万金|n|mankin
万障|n|banshoo
万難|n|bannan
万骨|n|bankotsu
丈余|n|jooyo|1
丈夫|n|joobu
三世|n|sanze|1
三伏|n|sanpuku
三位|n|sanmi|1
三冠王|n|sankan'oo|3
三十日|n|misoka
三十路|n|misoji
三半規管|n|sanhankikan
三原色|n|sangenshoku|3
三叉|n|sansa|1
三叉路|n|sansaro|3
三口|n|mitsukuchi|2
三味線|n|shamisen
三国|n|sangoku|1
三塁手|n|sanruishu|3
三太夫|n|sandayuu|3
三女|n|sanjo|1
三宝|n|sanpoo|1
三寸|n|sanzun
三尺|n|sanjaku
三巴|n|mitsudomoe
三幅|n|mino
三度笠|n|sandogasa|3
三役|n|san'yaku|1
三拍子|n|sanbyooshi|3
三指|n|mitsuyubi|2
三文|n|sanmon|1
三文判|n|sanmonban
三方|n|sanpoo|1
三日月|n|mikazuki|2
三昧|n|sanmai|1|zanmai
三杯酢|n|sanbaizu|3
三板|n|sanpan
三栄|n|san'ee
三次元|n|sanjigen|3
三毛|n|mike|1
三毛作|n|sanmoosaku
三流|n|sanryuu
三献|n|sankon
三猿|n|san'en
三男|n|sannan
三界|n|sangai
三番叟|n|sanbasoo
三白眼|n|sanpakugan
三目|n|mitsume
三碧|n|sanpeki
三稜鏡|n|sanryookyoo
三組|n|mitsugumi
三綱|n|sankoo
三者|n|sansha
三脚|n|sankyaku
三色版|n|sanshokuban
三葉|n|mitsuba
三蔵|n|sanzoo
三角|n|sankaku|1
三角州|n|sankakusu|4
三角巾|n|sankakukin|4
三輪|n|sanrin
三輪車|n|sanrinsha|3
三連星|n|sanrensee|3
三遊間|n|san'yuukan|3
三酉|n|sannotori
三里|n|sanri
三顧|n|sanko|1
三食|n|sanshoku|1
上上|n|joojoo
上上吉|n|joojookichi
上下動|n|joogedoo
上下水道|n|joogesuidoo|4
上世|n|joosee
上乗|n|joojoo
上人|n|shoonin|1
上代|n|joodai
上位|n|jooi
上体|n|jootai
上作|n|joosaku
上使|n|jooshi
上値|n|uwane
上側|n|uwagawa
上出来|n|joodeki
上刻|n|jookoku
上前|n|uwamae
上半期|n|kamihanki|3
上半身|n|joohanshin|3
上古|n|jooko|1
上司|n|jooshi|1
上品|n|joohin|3
上唇|n|uwakuchibiru|4
上地|n|joochi|1
上場|n|joojoo
上塗|n|uwanuri
上士|n|jooshi|1
上声|n|joosee
上奏|n|joosoo
上官|n|jookan
上客|n|jookyaku
上家|n|uwaya
上屋|n|uwaya
上屋敷|n|kamiyashiki
上層|n|joosoo
上履|n|uwabaki
上巳|n|joomi
上巻|n|jookan
上帝|n|jootee
上席|n|jooseki
上底|n|agezoko
上座|n|kamiza
上弦|n|joogen
上役|n|uwayaku
上得意|n|jootokui|4
上意|n|jooi
上戸|n|joogo|1
上手|n|joozu
上手物|n|jootemono
上手者|n|joozumono
上方|n|kamigata
上昇|n|jooshoo
上映|n|jooee
上期|n|jooki|1
上板|n|ageita
上棟|n|jootoo
上機嫌|n|jookigen|3
上段|n|joodan
上水|n|joosui
上水道|n|joosuidoo|3
上流|n|jooryuu
上演|n|jooen
上潮|n|ageshio
上物|n|joomono
上玉|n|joodama
上申|n|jooshin
上町|n|uemachi|2
上略|n|jooryaku
上番|n|jooban
上白|n|joohaku
上皇|n|jookoo|1
上皮|n|joohi|1
上目|n|uwame
上着|n|uwagi|2
上程|n|jootee
上空|n|jookuu
上端|n|jootan
上等|n|jootoo
上策|n|joosaku
上納|n|joonoo
上紙|n|uwagami
上級|n|jookyuu
上級生|n|jookyuusee|3
上絵|n|uwae
上聞|n|joobun
上肢|n|jooshi|1
上腕|n|joowan
上腿|n|jootai
上舵|n|agekaji
上船|n|joosen
上蓋|n|agebuta
上薬|n|uwagusuri|3
上表|n|joohyoo
上覧|n|jooran
上角|n|uesumi
上記|n|jooki|1
上訴|n|jooso|1
上質|n|jooshitsu
上辺|n|uwabe
上部|n|joobu|1
上長|n|joochoo|1
上限|n|joogen
上面|n|joomen
上靴|n|uwagutsu
上顎|n|joogaku
上首尾|n|jooshubi
下下|n|shimojimo|2
下世話|n|gesewa
下人|n|genin
下位|n|kai|1
下値|n|shitane
下僕|n|geboku
下僚|n|karyoo
下克上|n|gekokujoo|3
下刈|n|shitagari
下刻|n|gekoku
下剋上|n|gekokujoo|3
下剤|n|gezai
下劣|n|geretsu
下半期|n|shimohanki|3
下半身|n|kahanshin|2
下品|n|gehin|2
下地|n|shitaji
下垂|n|kasui
下塗|n|shitanuri
下士|n|kashi
下士官|n|kashikan|2
下学|n|kagaku
下宿|n|geshuku
下層|n|kasoo
下履|n|shitabaki
下山|n|gezan
下巻|n|gekan
下帯|n|shitaobi
下座|n|shimoza
下弦|n|kagen
下心|n|shitagokoro|3
下情|n|kajoo
下意|n|kai|1
下戸|n|geko
下手|n|heta
下手人|n|geshunin
下手糞|n|hetakuso
下拙|n|gesetsu
下敷|n|shitajiki
下方|n|kahoo|1
下期|n|shimoki|2
下校|n|gekoo
下段|n|gedan
下水|n|gesui
下水道|n|gesuidoo|2
下流|n|karyuu
下火|n|shitabi
下町|n|shitamachi
下界|n|gekai
下略|n|geryaku
下番|n|kaban
下痢|n|geri
下着|n|shitagi
下種|n|gesu
下端|n|katan
下等|n|katoo
下策|n|gesaku
下級|n|kakyuu
下級生|n|kakyuusee|2
下線|n|kasen
下肢|n|kashi
下肥|n|shimogoe
下腹|n|kafuku
下腹部|n|kafukubu|3
下腿|n|katai
下船|n|gesen
下落|n|geraku
下衆|n|gesu
下表|n|kahyoo|1
下記|n|kaki|1
下賎|n|gesen
下足|n|gesoku
下辺|n|kahen|1
下達|n|katatsu
下郎|n|geroo
下部|n|kabu|1
下降|n|kakoo
下限|n|kagen
下面|n|kamen
下馬|n|geba|1
下馬評|n|gebahyoo
下駄|n|geta
不一|n|fuitsu|1
不乱|n|furan
不二|n|fuji|2
不人気|n|funinki|2
不仁|n|fujin
不仲|n|funaka|1
不休|n|fukyuu
不住|n|fujuu
不作|n|fusaku
不作法|n|busahoo|2
不例|n|furee
不便|n|fuben|1
不信|n|fushin
不信心|n|fushinjin|2
不倫|n|furin
不偏|n|fuhen
不備|n|fubi|1
不充分|n|fujuubun
不全|n|fuzen
不具|n|fugu|1
不具合|n|fuguai|2
不凍港|n|futookoo|2
不出|n|fushutsu
不出場|n|fushutsujoo|2
不出来|n|fudeki|1
不利|n|furi|1
不労|n|furoo
不動|n|fudoo
不十分|n|fujuubun
不参|n|fusan
不可|n|fuka|1
不可分|n|fukabun|2
不可逆|n|fukyagaku|2
不吉|n|fukitsu
不同|n|fudoo
不名誉|n|fumeeyo|2
不味|n|fumi
不和|n|fuwa|1
不品行|n|fuhinkoo|2
不問|n|fumon
不善|n|fuzen
不器用|n|bukiyoo|2
不器量|n|bukiryoo|2
不在|n|fuzai
不堪|n|fukan
不壊|n|fue|1
不変|n|fuhen
不夜城|n|fuyajoo|2
不妊|n|funin
不始末|n|fushimatsu|2
不孝|n|fukoo|2
不学|n|fugaku|1
不安|n|fuan
不定|n|fujoo
不実|n|fujitsu|1
不宣|n|fusen
不審|n|fushin
不尊|n|fuson
不導体|n|fudootai
不尽|n|fujin
不屈|n|fukutsu
不帰|n|fuki|1
不平|n|fuhee
不平等|n|fubyoodoo|2
不平衝|n|fuheekoo|2
不幸|n|fukoo|2
不当|n|futoo
不得手|n|fuete|2
不徳|n|futoku
不徹底|n|futettee|2
不忠|n|fuchuu|1
不快|n|fukai
不念|n|bunen
不急|n|fukyuu
不恰好|n|bukakkoo|2
不惑|n|fuwaku
不意|n|fui
不感|n|fukan
不慮|n|furyo|1
不憫|n|fubin|1
不戦|n|fusen
不戦敗|n|fusenpai|2
不手際|n|futegiwa|2
不振|n|fushin
不摂生|n|fusessee|2
不撓|n|futoo
不敗|n|fuhai
不敬|n|fukee|2
不整|n|fusee
不敵|n|futeki
不文|n|fubun
不断|n|fudan
不明|n|fumee
不時|n|fuji|1
不服|n|fufuku
不本意|n|fuhon'i|2
不朽|n|fukyuu
不束|n|futsutsuka
不格好|n|bukakkoo|2
不様|n|buzama|1
不機嫌|n|fukigen|2
不正|n|fusee
不正直|n|fushoojiki|2
不死|n|fushi|1
不死身|n|fujimi
不死鳥|n|fushichoo|2
不毛|n|fumoo
不気味|n|bukimi
不治|n|fuji|1
不況|n|fukyoo
不法|n|fuhoo
不浄|n|fujoo
不測|n|fusoku
不満|n|fuman
不満足|n|fumanzoku|2
不溶|n|fuyoo
不滅|n|fumetsu
不漁|n|furyoo
不潔|n|fuketsu
不燃|n|funen
不犯|n|fubon
不猟|n|furyoo
不用|n|fuyoo
不用心|n|buyoojin|2
不発|n|fuhatsu
不眠|n|fumin
不知|n|fuchi
不知火|n|shiranui|3
不磨|n|fuma|1
不祝儀|n|bushuugi|2
不祥|n|fushoo
不祥事|n|fushooji|2
不穏|n|fuon
不等|n|futoo
不粋|n|busui
不精|n|bushoo
不精髭|n|bushoohige
不納|n|funoo
不純|n|fujun
不純物|n|fujunbutsu
不細工|n|busaiku
不経済|n|fukeezai
不縁|n|fuen
不美人|n|fubijin
不義|n|fugi|1
不老|n|furoo
不肖|n|fushoo
不能|n|funoo
不自然|n|fushizen|2
不自由|n|fujiyuu|3
不興|n|fukyoo
不良|n|furyoo
不行儀|n|fugyoogi|2
不行跡|n|fugyooseki|2
不要|n|fuyoo
不見転|n|mizuten
不覚|n|fukaku
不言|n|fugen
不評|n|fuhyoo
不評判|n|fuhyooban
不詳|n|fushoo
不調|n|fuchoo
不貞|n|futee
不貞寝|n|futene
不買|n|fubai
不足|n|fusoku
不躾|n|bushitsuke|2
不通|n|futsuu
不逞|n|futee
不遇|n|fuguu
不運|n|fuun|1
不遜|n|fuson
不適|n|futeki
不都合|n|futsugoo|2
不釣合|n|futsuriai|2
不銹鋼|n|fushuukoo
不随|n|fuzui
不随意|n|fuzuii|2
不養生|n|fuyoojoo|2
不首尾|n|fushubi
不麿|n|fuma
与信|n|yoshin
与党|n|yotoo|1
与力|n|yoriki
与国|n|yokoku
与太|n|yota
与太者|n|yotamono
与奪|n|yodatsu
与格|n|yokaku
与野党|n|yoyatoo
丑日|n|ushinohi
世上|n|sejoo
世世|n|seze
世事|n|seji
世人|n|sejin
世代|n|sedai
世俗|n|sezoku
世塵|n|sejin
世子|n|seeshi
世尊|n|seson
世帯|n|setai
世心|n|yogokoro
世情|n|sejoo
世態|n|setai
世才|n|sesai
世故|n|seko
世智|n|sechi
世柄|n|yogara
世界|n|sekai
世界中|n|sekaijuu
世相|n|sesoo
世知|n|sechi
世評|n|sehyoo
世話人|n|sewanin
世論|n|seron
世路|n|sero
世辞|n|seji
世道|n|sedoo
世間|n|seken
世間体|n|sekentee
丘陵|n|kyuuryoo
丙午|n|hinoeuma|3
丞相|n|jooshoo
両人|n|ryoonin|1
両側|n|ryoogawa
両刀|n|ryootoo
両刃|n|ryooba
両君|n|ryookun|1
両国|n|ryookoku|1
両天秤|n|ryootenbin
両夫|n|ryoofu
両家|n|ryooke
両市|n|ryooshi
両年|n|ryoonen
両得|n|ryootoku
両性|n|ryoosee
両成敗|n|ryooseebai
両所|n|ryoosho
両手|n|morote
両損|n|ryooson
両断|n|ryoodan
両方|n|ryoohoo
両日|n|ryoojitsu
両替|n|ryoogae
両朝|n|ryoochoo
両校|n|ryookoo
両棲|n|ryoosee
両極|n|ryookyoku
両様|n|ryooyoo
両機|n|ryooki|1
両次|n|ryooji
両氏|n|ryooshi|1
両派|n|ryooha|1
両為|n|ryoodame
両生|n|ryoosee
両用|n|ryooyoo
両端|n|ryootan
両紙|n|ryooshi
両統|n|ryootoo
両翼|n|ryooyoku
両者|n|ryoosha
両脚|n|ryookyaku
両脚規|n|ryookyakki
両舌|n|ryoozetsu
両船|n|ryoosen
両蓋|n|ryoobuta
両虎|n|ryooko
両親|n|ryooshin|1
両論|n|ryooron
両足|n|ryooashi
両輪|n|ryoorin
両辺|n|ryoohen|1
両部|n|ryoobu
両院|n|ryooin
両隣|n|ryoodonari
両雄|n|ryooyuu
両面|n|ryoomen
両頭|n|ryootoo
並並|n|naminami
並列|n|heeretsu
並存|n|heezon
並巾|n|namihaba
並幅|n|namihaba
並木|n|namiki
並木道|n|namikimichi
並称|n|heeshoo
並立|n|heeritsu
並置|n|heechi
並置形|n|heechigata
並行|n|heekoo
並製|n|namisee
並足|n|namiashi
並進|n|heeshin
中世|n|chuusee
中世代|n|chuuseedai
中二階|n|chuunikai
中仕切|n|nakajikiri
中休|n|nakayasumi
中位|n|chuui
中佐|n|chuusa
中値|n|nakane
中傷|n|chuushoo
中元|n|chuugen
中入|n|nakairi
中刻|n|chuukoku
中前|n|chuuzen
中卒|n|chuusotsu
中原|n|chuugen
中口|n|nakaguchi
中古|n|chuuko
中味|n|nakami
中和|n|chuuwa
中啓|n|chuukee
中団|n|chuudan
中型|n|chuugata
中執|n|chuushitsu
中堅|n|chuuken
中塗|n|nakanuri
中外|n|chuugai
中天|n|chuuten
中央|n|chuuoo
中子|n|nakago
中学|n|chuugaku
中学年|n|chuugakunen
中学校|n|chuugakkoo
中学生|n|chuugakusee
中宮|n|chuuguu
中将|n|chuujoo
中尉|n|chuui
中小|n|chuushoo
中層|n|chuusoo
中山道|n|nakasendoo
中州|n|nakasu
中幅|n|chuuhaba
中年|n|chuunen
中庸|n|chuuyoo
中形|n|chuugata
中心|n|chuushin
中心地|n|chuushinchi
中心線|n|chuushinsen
中性|n|chuusee
中性子|n|chuuseeshi
中性子星|n|chuuseeshisee
中折|n|nakaore
中断|n|chuudan
中日|n|chuunichi
中旬|n|chuujun
中有|n|chuuu
中期|n|chuuki
中枢|n|chuusuu
中核|n|chuukaku
中業|n|chuugyoo
中止|n|chuushi
中正|n|chuusee
中段|n|chuudan
中殿|n|chuuden
中毒|n|chuudoku|1
中気|n|chuuki
中波|n|chuuha
中洲|n|nakasu
中流|n|chuuryuu
中浣|n|chuukan
中温|n|chuuon
中潮|n|nakashio
中火|n|chuubi
中点|n|chuuten
中生代|n|chuuseedai|3
中産|n|chuusan
中略|n|chuuryaku
中盤|n|chuuban
中研|n|chuuken
中秋|n|chuushuu
中程|n|nakahodo
中空|n|chuukuu
中立|n|chuuritsu
中等|n|chuutoo
中篇|n|chuuhen
中納言|n|chuunagon|3
中級|n|chuukyuu
中絶|n|chuuzetsu
中継|n|chuukee
中編|n|chuuhen
中置|n|chuuchi
中老|n|chuuroo
中耳|n|chuuji
中耳炎|n|chuujien|3
中肉|n|chuuniku
中背|n|chuuzee
中腰|n|chuugoshi
中腹|n|chuufuku
中興|n|chuukoo
中華|n|chuuka|1
中葉|n|chuuyoo
中西部|n|chuuseebu|3
中規模|n|chuukibo|3
中距離|n|chuukyori|3
中軸|n|chuujiku
中農|n|chuunoo
中退|n|chuutai
中途|n|chuuto
中道|n|chuudoo
中部|n|chuubu|1
中長期|n|chuuchooki|3
中門|n|chuumon
中間|n|chuukan
中間色|n|chuukanshoku|3
中限|n|nakagiri
中陰|n|chuuin
中隊|n|chuutai
中音|n|chuuon
中風|n|chuubu
中高年|n|chuukoonen|3
中高生|n|chuukoosee|3
中黒|n|nakaguro
串柿|n|kushigaki|2
串焼|n|kushiyaki
丸坊主|n|maruboozu|3
丸太|n|maruta
丸帯|n|maruobi
丸干|n|maruboshi
丸損|n|maruzon
丸染|n|maruzome
丸絎|n|maruguke
丸腰|n|marugoshi
丸薬|n|gan'yaku
丹前|n|tanzen
丹塗|n|ninuri
丹心|n|tanshin
丹花|n|tanka|1
丹誠|n|tansee|1
丹青|n|tansee|1
丹頂鶴|n|tanchoozuru|3
主上|n|shujoo|1
主事|n|shuji|1
主人|n|shujin|1
主人公|n|shujinkoo|2
主任|n|shunin
主位|n|shui|1
主体|n|shutai
主体性|n|shutaisee
主催|n|shusai
主力|n|shuryoku
主動|n|shudoo
主務|n|shumu|1
主君|n|shukun|1
主命|n|shumee
主唱|n|shushoo
主因|n|shuin
主夫|n|shufu|1
主婦|n|shufu|1
主客|n|shukaku
主宰|n|shusai
主家|n|shuka|1
主審|n|shushin
主将|n|shushoo
主導|n|shudoo
主峰|n|shuhoo
主席|n|shuseki
主幹|n|shukan
主張|n|shuchoo
主役|n|shuyaku
主従|n|shujuu|1
主恩|n|shuon|1
主意|n|shui|1
主成分|n|shuseebun|2
主戦|n|shusen
主教|n|shukyoo
主文|n|shubun
主旨|n|shushi|1
主査|n|shusa|1
主格|n|shukaku
主権|n|shuken
主治医|n|shujii|2
主流|n|shuryuu
主演|n|shuen
主潮|n|shuchoo
主点|n|shuten
主犯|n|shuhan
主眼|n|shugan
主砲|n|shuhoo
主神|n|shushin
主祭|n|shusai
主筆|n|shuhitsu
主義|n|shugi|1
主翼|n|shuyoku
主著|n|shucho
主薬|n|shuyaku|1
主要|n|shuyoo
主観|n|shukan
主計|n|shukee
主語|n|shugo|1
主謀|n|shuboo
主賓|n|shuhin
主軸|n|shujiku|1
主辞|n|shuji|1
主部|n|shubu|1
主音|n|shuon
主題|n|shudai
主食|n|shushoku
久久|n|hisabisa
久寿|n|kyuuju
久遠|n|kuon|1
乗入|n|noriire
乗務|n|joomu|1
乗合|n|noriai
乗員|n|jooin
乗場|n|noriba
乗客|n|jookyaku
乗手|n|norite
乗打|n|noriuchi
乗換|n|norikae
乗数|n|joosuu
乗法|n|joohoo
乗物|n|norimono
乗用|n|jooyoo
乗算|n|joozan
乗組|n|norikumi
乗船|n|joosen
乗艦|n|jookan
乗車|n|joosha
乗降|n|jookoo
乗除|n|joojo|1
乗馬|n|jooba
乙夜|n|itsuya
乙女|n|otome|2
乙姫|n|otohime|2
乙甲|n|kootsu|1
乙種|n|otsushu|1
九九|n|kuku|1
九星|n|kyuusee|1
九時|n|kuji|1
九曜|n|kuyoo|1
九死|n|kyuushi|1
九牛|n|kyuugyuu
九紫|n|kyuushi
九輪|n|kurin
九重|n|kokonoe
乞丐|n|kotsugai
乞食|n|kojiki|1
乱丁|n|ranchoo
乱世|n|ransee|1
乱伐|n|ranbatsu
乱入|n|rannyuu
乱塊|n|rankai
乱射|n|ransha
乱心|n|ranshin
乱戦|n|ransen
乱数|n|ransuu
乱文|n|ranbun
乱暴|n|ranboo
乱杭|n|rangui
乱獲|n|rankaku
乱用|n|ran'yoo
乱発|n|ranpatsu
乱立|n|ranritsu
乱筆|n|ranpitsu
乱脈|n|ranmyaku
乱舞|n|ranbu|1
乱行|n|rangyoo
乱視|n|ranshi
乱読|n|randoku
乱調|n|ranchoo
乱造|n|ranzoo
乱闘|n|rantoo
乱雑|n|ranzatsu
乱髪|n|ranpatsu
乱麻|n|ranma
乳児|n|nyuuji|1
乳切|n|chigiri
乳剤|n|nyuuzai
乳化|n|nyuuka
乳房|n|chibusa
乳業|n|nyuugyoo|1
乳歯|n|nyuushi
乳母|n|uba
乳汁|n|nyuujuu
乳液|n|nyuueki
乳牛|n|nyuugyuu
乳状|n|nyuujoo
乳癌|n|nyuugan|1
乳糖|n|nyuutoo
乳腺|n|nyuusen|1
乳酪|n|nyuuraku
乳酸|n|nyuusan
乳鉢|n|nyuubachi|1
乳頭|n|nyuutoo
乳首|n|chikubi|1
乳香|n|nyuukoo
乾坤|n|kenkon
乾季|n|kanki|1
乾布|n|kanpu
乾式|n|kanshiki
乾性|n|kansee
乾期|n|kanki|1
乾杯|n|kanpai
乾板|n|kanpan
乾柿|n|hoshigaki|2
乾湿|n|kanshitsu
乾溜|n|kanryuu
乾漆|n|kanshitsu
乾燥|n|kansoo
乾物|n|kanbutsu
乾瓢|n|kanpyoo
乾田|n|kanden
乾留|n|kanryuu
乾癬|n|kansen
乾繭|n|kanken
乾草|n|kansoo
乾葉|n|hiba
乾電池|n|kandenchi|3
乾飯|n|hoshiii
乾鰯|n|hoshika
亀卜|n|kiboku
亀甲|n|kikkoo
亀節|n|kamebushi|2
亀裂|n|kiretsu
予価|n|yoka|1
予備|n|yobi|1
予兆|n|yochoo
予告|n|yokoku
予報|n|yohoo
予定|n|yotee
予察|n|yosatsu
予審|n|yoshin
予後|n|yogo|1
予想|n|yosoo
予感|n|yokan
予断|n|yodan
予期|n|yoki|1
予測|n|yosoku
予知|n|yochi|1
予科|n|yoka|1
予稿|n|yokoo
予算|n|yosan|1
予約|n|yoyaku
予習|n|yoshuu
予行|n|yokoo
予見|n|yoken
予覚|n|yokaku
予言|n|yogen
予診|n|yoshin
予選|n|yosen
予防|n|yoboo
予震|n|yoshin
争乱|n|sooran
争奪|n|soodatsu
争点|n|sooten|1
争覇|n|sooha|1
争論|n|sooron
争議|n|soogi|1
事件|n|jiken|1
事例|n|jiree
事典|n|jiten
事前|n|jizen
事務|n|jimu
事務所|n|jimusho|2
事務次官|n|jimujikan|3
事務職|n|jimushoku|2
事変|n|jihen
事大|n|jidai|1
事実|n|jijitsu|1
事後|n|jigo|1
事情|n|jijoo
事態|n|jitai|1
事故|n|jiko|1
事故調|n|jikochoo|2
事柄|n|kotogara
事案|n|jian
事業|n|jigyoo|1
事業主|n|jigyoonushi|2
事物|n|jibutsu|1
事犯|n|jihan|1
事由|n|jiyuu|1
事績|n|jiseki
事象|n|jishoo
事跡|n|jiseki
事蹟|n|jiseki
事項|n|jikoo
二乗根|n|jijookon
二人|n|futari
二人称|n|nininshoo|2
二兎|n|nito|1
二刀流|n|nitooryuu
二分|n|nibun
二十日夷|n|hatsukaebisu|4
二十日鼠|n|hatsukanezumi|4
二十歳|n|hatachi|1
二型|n|nigata
二女|n|jijo|1
二子|n|futago
二心|n|futagokoro
二枚舌|n|nimaijita|2
二枚貝|n|nimaigai|2
二次|n|niji|1
二次会|n|nijikai
二次元|n|nijigen|2
二毛作|n|nimoosaku|2
二流|n|niryuu
二男|n|jinan|1
二股|n|futamata
二葉|n|futaba
二親|n|futaoya
二言|n|nigon
二言目|n|futakotome
二輪|n|nirin
二輪車|n|nirinsha|2
二重瞼|n|futaemabuta
云云|n|unnun
互助|n|gojo|1
互恵|n|gokee
互換|n|gokan
互角|n|gokaku
互選|n|gosen
五体|n|gotai
五分|n|gobu|1
五加|n|ukogi
五十路|n|isoji
五十音|n|gojuuon|2
五味|n|gomi
五夜|n|goya|1
五山|n|gosan|1
五常|n|gojoo
五指|n|goshi|1
五時|n|goji|1
五月晴|n|satsukibare
五月雨|n|samidare
五根|n|gokon|1
五目|n|gomoku
五目飯|n|gomokumeshi|3
五節句|n|gosekku|2
五経|n|gokyoo|1
五臓|n|gozoo|1
五色|n|goshiki
五菜|n|gosai
五葉松|n|goyoomatsu
五行|n|gogyoo|1
五言|n|gogon
五輪|n|gorin
五輪塔|n|gorintoo
五重塔|n|gojuunotoo|5
五音|n|goon|1
五黄|n|gooo|1
井守|n|imori|1
井戸|n|ido|1
井戸水|n|idomizu|2
井戸端|n|idobata
井桁|n|igeta
井然|n|seezen
井目|n|seemoku
井筒|n|izutsu
些事|n|saji|1
亜炭|n|atan
亜熱帯|n|anettai|2
亜鈴|n|aree
亜鉛|n|aen
亜麻|n|ama|1
亜麻仁|n|amani
亡兄|n|bookee
亡君|n|bookun
亡命|n|boomee
亡国|n|bookoku
亡妻|n|boosai
亡弟|n|bootee
亡父|n|boofu
亡羊|n|booyoo
亡者|n|mooja
亡骸|n|nakigara
亡魂|n|bookon
亢竜|n|kooryoo
交互|n|koogo|1
交交|n|komogomo|2
交付|n|koofu
交代|n|kootai
交信|n|kooshin
交叉|n|koosa
交友|n|kooyuu
交合|n|koogoo
交喙|n|isuka
交声|n|koosee
交尾|n|koobi|1
交差|n|koosa
交感|n|kookan
交感神経|n|kookanshinkee
交戦|n|koosen
交接|n|koosetsu
交換|n|kookan
交易|n|kooeki
交易会|n|kooekikai
交替|n|kootai
交歓|n|kookan
交流|n|kooryuu
交渉|n|kooshoo
交点|n|kooten|1
交番|n|kooban
交織|n|mazeori
交趾|n|koochin
交通|n|kootsuu
交通網|n|kootsuumoo
交遊|n|kooyuu
交配|n|koohai
交錯|n|koosaku
交際|n|koosai
交雑|n|koozatsu
交響|n|kookyoo
交響楽|n|kookyoogaku
亥子|n|inoko
亥年|n|idoshi
享年|n|kyoonen
京劇|n|keegeki
京師|n|keeshi|1
京染|n|kyoozome
京畿|n|keeki|1
京舞|n|kyoomai
京間|n|kyooma
亭主|n|teeshu|1
人世|n|jinsee|1
人並|n|hitonami
人事|n|jinji|1
人人|n|hitobito|2
人件|n|jinken
人伝|n|hitozute
人体|n|jintai|1
人倫|n|jinrin
人傑|n|jinketsu
人出|n|hitode
人別|n|ninbetsu
人力|n|jinriki
人力車|n|jinrikisha|4
人参|n|ninjin
人口|n|jinkoo|1
人名|n|jinmee
人命|n|jinmee
人品|n|jinpin
人員|n|jin'in
人国記|n|jinkokki|4
人垣|n|hitogaki
人士|n|jinshi|1
人声|n|hitogoe
人外|n|jingai|1
人夫|n|ninpu|1
人妻|n|hitozuma
人定|n|jintee
人家|n|jinka|1
